company_id,company,year,motivators
014,Feralpi,2018,Pressure from regulatory bodies to reduce GHG emissions
014,Feralpi,2018,Commitment to net-zero targets
014,Feralpi,2018,Opportunity to reduce costs through energy efficiency
014,Feralpi,2018,Driver to transition away from fossil fuels
014,Feralpi,2018,Incentive to invest in renewable energy sources
014,Feralpi,2018,Pressure from investors to meet decarbonisation goals
014,Feralpi,2018,Commitment to reduce Scope 2 GHG emissions
014,Feralpi,2018,Opportunity to improve brand reputation through sustainability efforts
014,Feralpi,2018,Driver to reduce indirect (Scope 3) GHG emissions
014,Feralpi,2018,Incentive to comply with environmental regulations
014,Feralpi,2018,Pressure from customers to adopt sustainable practices
014,Feralpi,2018,Commitment to reduce atmospheric emissions
014,Feralpi,2018,Opportunity to access new markets through sustainable products
014,Feralpi,2018,Driver to reduce GHG emissions intensity
014,Feralpi,2018,Incentive to reduce waste and by-products
014,Feralpi,2018,Pressure from stakeholders to meet decarbonisation targets
014,Feralpi,2018,Commitment to environmental responsibility policies
014,Feralpi,2018,"Opportunity to reduce nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions"
014,Feralpi,2018,Driver to improve environmental management practices
014,Feralpi,2018,Incentive to reduce water discharged by quality and destination
014,Feralpi,2018,Pressure from governments to meet decarbonisation goals
014,Feralpi,2018,Commitment to reduce waste by type and disposal method
014,Feralpi,2018,Opportunity to reduce significant spills
014,Feralpi,2018,Driver to reduce transport of hazardous waste
014,Feralpi,2018,Incentive to improve environmental compliance
014,Feralpi,2021,Development of renewable energy production facilities
014,Feralpi,2021,Reduction of direct emissions through plant investments
014,Feralpi,2021,Enhancement of energy efficiency interventions
014,Feralpi,2021,Strengthening of economic sustainability by obtaining white certificates
014,Feralpi,2021,Integration of risk management related to the application of Emission Trading
014,Feralpi,2021,Investment in renewable energy production facilities
014,Feralpi,2021,Use of recovered materials from other production cycles as raw material
014,Feralpi,2021,Valorisation of production residues within the production cycle or externally
014,Feralpi,2021,Measures to reduce direct greenhouse gas emissions and other air emissions
014,Feralpi,2021,Energy efficiency measures
014,Feralpi,2021,Measures to support renewable energy
014,Feralpi,2021,Measures for the development of sustainable mobility
014,Feralpi,2021,Advanced energy monitoring
014,Feralpi,2021,Accounting of CO2 emissions in line with the methodology and guidelines of ISO 14064
014,Feralpi,2022,Commitment to Research & Development
014,Feralpi,2022,Decarbonisation Goal
014,Feralpi,2022,Climate Strategy and Science-Based Targets
014,Feralpi,2022,Feralpi Power On
014,Feralpi,2022,Organisation and Product Carbon Footprint
014,Feralpi,2022,Energy efficiency measures and reduction of green-house gas and other emissions
014,Feralpi,2022,Circularity and zero-waste: material and energy management and valorisation
014,Feralpi,2022,Measures to improve circularity
014,Feralpi,2022,Governance and management of environmental aspects
014,Feralpi,2022,Environmental Management Policies and Systems
014,Feralpi,2022,Science-Based Targets
014,Feralpi,2023,Purchase of electricity with a contract linked to a specific renewable generation plant
014,Feralpi,2023,Purchasing “tactical” Green PPA / GdO
014,Feralpi,2023,Guarantees of Origin: Purchase of spendable credits to certify renewable electricity consumption
014,Feralpi,2023,Securing the supply chain
014,Feralpi,2023,Turning sustainability into an advantage
014,Feralpi,2023,Excelling in efficiency and innovation
014,Feralpi,2023,Growing beyond the current domains
014,Feralpi,2023,Expanding as a “one-stop shop”
014,Feralpi,2023,Decarbonising the country’s energy mix
014,Feralpi,2023,Electricity supply from market/grid whose emissions are decreasing over time due to the decarbonisation of the country mix
014,Feralpi,2023,Set ambitious CO 2 emission reduction targets
014,Feralpi,2023,Gaining market share in neighbouring countries for construction steels
014,Feralpi,2023,Gaining market share in high-margin applications for special steels
014,Feralpi,2023,Responding to customer needs with a flexible and comprehensive product offering
014,Feralpi,2023,"Further optimising the cost base with improvements in productivity, energy efficiency, and intra-organisation synergies"
014,Feralpi,2023,Contribute to change in the steel sector by leveraging decarbonisation and digitalisation
014,Feralpi,2023,Ensure business continuity by enhancing the company’s ability to manage crises
014,Feralpi,2023,Innovate for the future of production by investing in state-of-the-art production processes
014,Feralpi,2023,Foster the ecological transition by internalising the challenges of decarbonisation
014,Feralpi,2024,Pressure from ongoing military conflicts and global political shifts to achieve a real transformation.
014,Feralpi,2024,"Commitment to DEI (Diversity, Equity and Inclusion) activities to promote the inclusion of female staff in a traditionally male-dominated sector."
014,Feralpi,2024,"Need for a more cohesive, responsive, and operational Europe to counter global giants like the USA and China."
014,Feralpi,2024,"Commitment to collaboration with stakeholders, from employees to participants in value chains, for genuine transformation."
014,Feralpi,2024,Pressure to establish conditions for a united Europe to act effectively.
014,Feralpi,2024,Commitment to clear goals and steadfast pursuit of them.
014,Feralpi,2024,Commitment to efficient technologies and processes with reduced environmental impact.
014,Feralpi,2024,Commitment to providing a broad and high-quality range of offerings to face challenges ahead.
014,Feralpi,2024,Commitment to embodying a social role that values people and respects their individuality.
014,Feralpi,2024,Opportunity to accelerate and strengthen DEI activities.
014,Feralpi,2024,Commitment to maintaining engagement with stakeholders for genuine transformation.
014,Feralpi,2024,Commitment to establishing the conditions to act as a united player capable of countering global giants.
