company_id,company,year,motivators
008,Voestalpine,2013,Pressure from regulatory requirements to reduce GHG emissions
008,Voestalpine,2013,Commitment to achieve net-zero targets
008,Voestalpine,2013,Opportunity to reduce costs through energy efficiency measures
008,Voestalpine,2013,Driver to transition away from fossil fuels
008,Voestalpine,2013,Incentive to invest in renewable energy sources
008,Voestalpine,2013,Pressure from stakeholder expectations to reduce carbon footprint
008,Voestalpine,2013,Commitment to reduce dependence on fossil fuels
008,Voestalpine,2013,Opportunity to improve brand reputation through sustainable practices
008,Voestalpine,2013,Driver to comply with international climate agreements
008,Voestalpine,2013,Incentive to develop low-carbon technologies
008,Voestalpine,2013,Pressure from climate change risks to reduce GHG emissions
008,Voestalpine,2013,Commitment to achieve carbon neutrality
008,Voestalpine,2013,Opportunity to access new markets through low-carbon products
008,Voestalpine,2013,Driver to reduce greenhouse gas emissions from operations
008,Voestalpine,2013,Incentive to invest in carbon capture and storage technologies
008,Voestalpine,2013,Pressure from customer demands to reduce carbon footprint
008,Voestalpine,2013,Commitment to reduce emissions from supply chain
008,Voestalpine,2013,Opportunity to improve competitiveness through sustainable practices
008,Voestalpine,2013,Driver to achieve climate resilience
008,Voestalpine,2013,Incentive to develop sustainable business models
008,Voestalpine,2015,Pressure from regulatory requirements and climate policies
008,Voestalpine,2015,Commitment to net-zero targets
008,Voestalpine,2015,Opportunity to reduce costs through energy efficiency measures
008,Voestalpine,2015,Driver for innovation in low-carbon technologies
008,Voestalpine,2015,Incentive to invest in renewable energy sources
008,Voestalpine,2015,Pressure from customer demand for sustainable products
008,Voestalpine,2015,Opportunity to improve brand reputation through sustainable practices
008,Voestalpine,2015,Commitment to reducing greenhouse gas emissions
008,Voestalpine,2015,Pressure from investor expectations for decarbonization
008,Voestalpine,2015,Driver for research and development of low-carbon solutions
008,Voestalpine,2018,Pressure from climate change on the organisation's financial impact
008,Voestalpine,2018,Opportunities related to climate change
008,Voestalpine,2018,Commitment to SDGs as a guideline for actions
008,Voestalpine,2018,Pressure from climate change on the organisation's other risks
008,Voestalpine,2019,Pressure from customers to reduce carbon footprint
008,Voestalpine,2019,Commitment to achieve net-zero targets by 2050
008,Voestalpine,2019,Opportunity to increase competitiveness through sustainable production processes
008,Voestalpine,2019,Incentive to reduce costs associated with climate change
008,Voestalpine,2019,Driver to comply with EU's Green Deal and Fit for 55 package
008,Voestalpine,2019,Pressure from investors to align with Paris Agreement
008,Voestalpine,2019,Commitment to reduce greenhouse gas emissions by 50% by 2030
008,Voestalpine,2019,Opportunity to develop new business models through carbon pricing
008,Voestalpine,2019,Incentive to improve brand reputation through sustainable practices
008,Voestalpine,2019,Driver to meet EU's renewable energy targets by 2030
008,Voestalpine,2019,Pressure from governments to implement carbon pricing mechanisms
008,Voestalpine,2019,Commitment to achieve carbon neutrality in operations by 2025
008,Voestalpine,2019,Opportunity to increase market share through sustainable products
008,Voestalpine,2019,Incentive to reduce risks associated with climate change
008,Voestalpine,2019,Driver to comply with EU's taxonomy for sustainable activities
008,Voestalpine,2019,Pressure from NGOs to reduce environmental impact
008,Voestalpine,2019,Commitment to reduce Scope 3 emissions by 50% by 2030
008,Voestalpine,2019,Opportunity to develop new technologies through R&D investments
008,Voestalpine,2019,Incentive to improve supply chain resilience through sustainable practices
008,Voestalpine,2019,Driver to meet EU's climate and energy framework by 2030
008,Voestalpine,2019,Pressure from employees to work in a sustainable environment
008,Voestalpine,2019,Commitment to achieve carbon neutrality in supply chain by 2050
008,Voestalpine,2019,Opportunity to increase revenue through sustainable products and services
008,Voestalpine,2019,Incentive to reduce waste and emissions in operations
008,Voestalpine,2019,Driver to comply with EU's circular economy package
008,Voestalpine,2019,Pressure from regulators to implement sustainable practices
008,Voestalpine,2019,Commitment to reduce emissions from steel production by 50% by 2030
008,Voestalpine,2019,Opportunity to develop new business models through sustainable steel production
008,Voestalpine,2019,Incentive to improve supply chain transparency through sustainable practices
008,Voestalpine,2019,Driver to meet EU's sustainable finance taxonomy by 2025
008,Voestalpine,2020,Financial consequences of climate change for the organisation
008,Voestalpine,2020,Risks and opportunities associated with climate change
008,Voestalpine,2020,Employee survey results indicating a commitment to decarbonisation
008,Voestalpine,2020,Employer Branding efforts linked to sustainability and decarbonisation
008,Voestalpine,2020,Research and development for sustainable materials and applications
008,Voestalpine,2020,Research and development for climate-friendly steel production
008,Voestalpine,2020,Environmental management systems
008,Voestalpine,2020,Environmental expenditure
008,Voestalpine,2020,Environmental investment
008,Voestalpine,2020,Greenhouse gas emissions reduction targets
008,Voestalpine,2020,Measures under the Corona pandemic to reduce emissions
008,Voestalpine,2020,ISO 45001 certification for environmental management
008,Voestalpine,2020,Industrial safety for contractors/foreign companies to reduce emissions
008,Voestalpine,2020,Health quota for employees to promote a healthy environment
008,Voestalpine,2020,Accident frequency rate reduction to improve environmental performance
008,Voestalpine,2020,Air emissions reduction targets
008,Voestalpine,2020,SO2-Emissions reduction targets
008,Voestalpine,2020,NOx-Effects reduction targets
008,Voestalpine,2020,Organic air pollutants reduction targets
008,Voestalpine,2020,Net-zero targets for the organisation
008,Voestalpine,2020,Fossil fuel transition efforts
008,Voestalpine,2020,Commitment to reduce GHG emissions through environmental management systems
008,Voestalpine,2020,Pressure to reduce GHG emissions through environmental expenditure
008,Voestalpine,2020,Opportunity to reduce GHG emissions through research and development for sustainable materials and applications
008,Voestalpine,2020,Opportunity to reduce GHG emissions through research and development for climate-friendly steel production
