company_id,company,year,motivators
004,Salzgitter,2017,Cost-effectiveness
004,Salzgitter,2017,Preservation of jobs
004,Salzgitter,2017,Climate protection
004,Salzgitter,2017,Observance of human rights
004,Salzgitter,2017,Global framework for climate protection
004,Salzgitter,2017,Pressure from emissions trading
004,Salzgitter,2017,Amendments to emissions trading
004,Salzgitter,2017,EU regulations on steel imports
004,Salzgitter,2018,Economic viability
004,Salzgitter,2018,Preservation of jobs
004,Salzgitter,2018,Global framework for climate protection
004,Salzgitter,2018,Global framework for human rights
004,Salzgitter,2019,Unilateral burdens from energy and climate policies
004,Salzgitter,2019,Investments in the billion range for achieving CO 2 reduction targets
004,Salzgitter,2019,Cheaper but more CO 2 -intensive steel imports
004,Salzgitter,2019,Deindustrialization with all its ensuing fallout
004,Salzgitter,2019,Ensuring economic viability and preservation of jobs
004,Salzgitter,2019,Global framework for climate protection
004,Salzgitter,2019,Politicians' responsibility to create future-proof framework conditions
004,Salzgitter,2019,Politicians' onus to shape the future
004,Salzgitter,2019,Transition away from coal to other sources of energy in steel production
004,Salzgitter,2020,Economic viability
004,Salzgitter,2020,Preservation of jobs
004,Salzgitter,2020,European Green New Deal
004,Salzgitter,2020,Emissions trading
004,Salzgitter,2020,Climate protection
004,Salzgitter,2022,Strong interest of customers in low carbon steel
004,Salzgitter,2022,Possible surplus demand for green steel
004,Salzgitter,2022,Customers willing to pay a premium for green steel products
004,Salzgitter,2022,Ongoing monitoring and analysis of relevant developments
004,Salzgitter,2022,Group and management structure aligned for efficient and effective leveraging of potential
004,Salzgitter,2022,Partnering agreements with customers for low carbon steel supply
004,Salzgitter,2022,Customers' need to reduce carbon footprint in upstream value chain (Scope 3 emissions)
004,Salzgitter,2022,Customers' desire to achieve their own sustainability goals
004,Salzgitter,2022,Premium purchase price for green steel products compared to lower production costs for high-carbon steel products
004,Salzgitter,2023,Potential for generating higher margins in the newly emerging market for green steel.
004,Salzgitter,2023,Opportunity to lower carbon emissions (Scope 3) for customers.
004,Salzgitter,2023,Steady expansion of trade with low-carbon steel.
004,Salzgitter,2023,Continuous improvement in the recyclability of machines and products.
004,Salzgitter,2023,"Savings potential of around 600,000 t of carbon per year from employee-submitted ideas."
004,Salzgitter,2023,Meeting short-term Science Based Target through groupwide decarbonization path.
004,Salzgitter,2023,"Incentive to submit ideas for reducing carbon emissions through the ""Decarb Award""."
004,Salzgitter,2023,"Opportunity to participate in the company's growth through the ""Decarb Award""."
004,Salzgitter,2023,"Annual changing priorities from the three areas of ecological, social and entrepreneurial sustainability through the ""Change Award"" series."
004,Salzgitter,2023,"Information on current issues in the Group through Intranet, printed matter, video blogs, and podcasts."
004,Salzgitter,2023,"Regular information on the Group's current situation and future development through the ""InSZights"" series."
004,Salzgitter,2023,Collaboration agreements and memoranda of understanding with research partners and suppliers.
004,Salzgitter,2023,Exchange of know-how on new technologies and production techniques.
004,Salzgitter,2023,Joint information events and regional projects on reducing carbon in the supply chain.
004,Salzgitter,2023,Innovative solutions in the area of resource efficiency.
004,Salzgitter,2023,Reducing carbon in the supply chain.
004,Salzgitter,2023,Potential for reducing carbon emissions through the development of SALCOS.
004,Salzgitter,2024,Increasing demands of society
004,Salzgitter,2024,Impact of emissions trading on individual cash-generating units
004,Salzgitter,2024,Expected price development of emission certificates
004,Salzgitter,2024,Changes in the political framework
004,Salzgitter,2024,Industry-specific market expectations
004,Salzgitter,2024,Steady rise in the proportion of renewable electricity in electricity purchased
004,Salzgitter,2024,Permanent reduction in Scope 2 CO 2 e emissions
004,Salzgitter,2024,Significant cut in Scope 1 emissions from the production of carbon-reduced steel from the SALCOS® route
004,Salzgitter,2024,Constant expansion of the use of renewable energies
004,Salzgitter,2024,Original and current budgeting for decarbonization
004,Salzgitter,2024,"SALCOS®: sustainable, low carbon steel production"
004,Salzgitter,2024,Company development and corporate strategy
004,Salzgitter,2024,Climate scenarios in the resilience analysis
004,Salzgitter,2024,Saving process-related CO 2 e emissions
004,Salzgitter,2024,Boosting the share of electricity from renewable sources
004,Salzgitter,2024,Optimizing production processes and raising energy efficiency
004,Salzgitter,2024,Transition plan for decarbonization
004,Salzgitter,2024,50% reduction in Scope 1 and 2 CO 2 e emissions from the Group companies
004,Salzgitter,2024,100% renewable electricity from external sources
004,Salzgitter,2024,Compliance with national laws and official requirements in relation to the release of pollutants
004,Salzgitter,2024,Expansion of scrap recycling and use of scrap from secondary raw materials
004,Salzgitter,2024,50% reduction in accidents
004,Salzgitter,2024,Promotion of employee health and safety
004,Salzgitter,2024,Provision of qualification and growth opportunities to preserve employees’ employability
004,Salzgitter,2024,Early identification of the need for skilled workers and managers
004,Salzgitter,2024,Protecting the health and safety of all suppliers and partner companies involved with our companies
